,metro,city,stnPlace,stnAddr,rapidCnt,slowCnt,carType
472,서울특별시,양천구,신정숲속마을아파트,서울특별시 양천구 신정동 1324,1,0,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
473,서울특별시,양천구,신정이펜하우스 2단지,서울특별시 양천구 신정이펜2로 55,0,3,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
474,서울특별시,양천구,양천구청 지하주차장,서울특별시 양천구 신정동 321-4,2,0,"SM3 Z.E,테슬라"
475,서울특별시,양천구,양천벽산블루밍 아파트,서울특별시 양천구 신월동 1026,1,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
476,서울특별시,양천구,우당 아파트,서울특별시 양천구 신월동 506-1,0,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
477,서울특별시,양천구,푸른마을2단지,서울특별시 양천구 신정동 1281,1,1,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
478,서울특별시,양천구,한국방송광고진흥공사,서울특별시 양천구 목동 923-5,1,0,"SM3 Z.E,테슬라"
479,서울특별시,영등포구,국회의사당,서울특별시 영등포구 여의도동 1,0,3,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
480,서울특별시,영등포구,남서울직할,서울특별시 영등포구 여의도동 21,2,8,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
481,서울특별시,영등포구,남서울직할(영등포)지사,서울특별시 영등포구 문래동3가 80,0,5,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
482,서울특별시,영등포구,남서울직할(영등포)지사(공용),서울특별시 영등포구 문래동3가 80,1,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
483,서울특별시,영등포구,당산근린지하공영주차장,서울특별시 영등포구 당산동3가 385,2,0,"SM3 Z.E,테슬라"
484,서울특별시,영등포구,당산대우 아파트,서울특별시 영등포구 당산동2가 16-1,1,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
485,서울특별시,영등포구,대림동현대3차 아파트,서울특별시 영등포구 대림동 608-1,1,4,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
486,서울특별시,영등포구,대림어린이공원 공영주차장,서울특별시 영등포구 대림동 870,1,0,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
487,서울특별시,영등포구,대림운동장 공영주차장,서울특별시 영등포구 대림동 780,1,0,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
488,서울특별시,영등포구,롯데캐슬엠파이어,서울특별시 영등포구 여의도동 의사당대로 127,1,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
489,서울특별시,영등포구,문래건영아파트,서울특별시 영등포구 문래동3가 93-1,0,3,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
490,서울특별시,영등포구,문래금호어울림 아파트,서울특별시 영등포구 문래동3가 97,0,1,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
491,서울특별시,영등포구,문래자이아파트,서울특별시 영등포구 문래동3가 당산로4길 12,1,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
492,서울특별시,영등포구,문래힐스테이트,서울특별시 영등포구 문래동3가 94,0,8,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
493,서울특별시,영등포구,바다마을아파트,서울특별시 영등포구 신길동 가마산로 540,0,4,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
494,서울특별시,영등포구,보라매벚꽃마을아파트,서울특별시 영등포구 신길동 대방천로14길 34,0,1,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
495,서울특별시,영등포구,서울영등포우체국,서울특별시 영등포구 당산동4가 93-6,2,0,"SM3 Z.E,테슬라"
496,서울특별시,영등포구,신길삼성래미안,서울특별시 영등포구 신길동 가마산로79길 7,1,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
497,서울특별시,영등포구,신길역사 주차장,서울특별시 영등포구 신길동 53,1,0,"SM3 Z.E,테슬라"
498,서울특별시,영등포구,양평한신아파트,서울특별시 영등포구 양평동5가 76,1,1,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
499,서울특별시,영등포구,"여의도KBS (본관,신관)",서울특별시 영등포구 여의도동 18,4,0,"SM3 Z.E,테슬라"
500,서울특별시,영등포구,영등포 제1스포츠센터,서울특별시 영등포구 신길동 426-3,2,0,"SM3 Z.E,테슬라"
501,서울특별시,영등포구,영등포구민회관,서울특별시 영등포구 당산동3가 3,2,0,"SM3 Z.E,테슬라"
502,서울특별시,영등포구,영등포구청 환승공영주차장,서울특별시 영등포구 당산동3가 370-4,1,0,"SM3 Z.E,테슬라"
503,서울특별시,영등포구,영등포레미안 아파트,서울특별시 영등포구 신길동 4945,1,3,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
504,서울특별시,영등포구,영등포아트자이 아파트,서울특별시 영등포구 도림동 도영로 66,1,3,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
505,서울특별시,영등포구,영등포전력지사,서울특별시 영등포구 경인로 878,1,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
506,서울특별시,용산구,LG한강자이 아파트,서울특별시 용산구 이촌동 이촌로64길 15,1,3,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
507,서울특별시,용산구,국립 중앙 박물관,서울특별시 용산구 용산동6가 11-426,3,0,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
508,서울특별시,용산구,대우월드마크용산,서울특별시 용산구 한강로1가 64,0,5,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
509,서울특별시,용산구,동아그린 아파트,서울특별시 용산구 이촌로 100-8,1,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
510,서울특별시,용산구,래미안첼리투스,서울특별시 용산구 이촌동 이촌로 300,1,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
511,서울특별시,용산구,리첸시아 아파트,서울특별시 용산구 백범로 341,1,0,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
512,서울특별시,용산구,리첸시아용산B블록,서울특별시 용산구 원효로1가 백범로 341,0,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
513,서울특별시,용산구,용산더프라임,서울특별시 용산구 원효로1가 원효로90길 11,1,1,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
514,서울특별시,용산구,용산시티파크1단지,서울특별시 용산구 한강로3가 서빙고로 35,1,0,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
515,서울특별시,용산구,용산아크로타워,서울특별시 용산구 문배동 백범로90길 26,0,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
516,서울특별시,용산구,용산전자상가1 공영주차장,서울특별시 용산구 한강로3가 12,1,0,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
517,서울특별시,용산구,용산파크자이아파트,서울특별시 용산구 한강로1가 50-1,0,5,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
518,서울특별시,용산구,용산한신 아파트,서울특별시 용산구 용산동2가 녹사평대로 245,0,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
519,서울특별시,용산구,전쟁기념관,서울특별시 용산구 이태원로 29,3,0,"SM3 Z.E,테슬라"
520,서울특별시,용산구,청암자이 아파트,"서울특별시 용산구 삼개로 60 (청암동, 천년명가 청암자이)",1,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
521,서울특별시,용산구,파크타워 아파트,서울특별시 용산구 용산동5가 서빙고로 67,1,3,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
522,서울특별시,용산구,프라임팰리스,서울특별시 용산구 문배동 백범로90길 38,0,1,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
523,서울특별시,용산구,한강대우,서울특별시 용산구 이촌동 이촌로 181,1,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
524,서울특별시,용산구,한남동현대하이페리온,서울특별시 용산구 한남동 서빙고로 413,0,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
525,서울특별시,은평구,서대문은평지사,서울특별시 은평구 통일로 659,1,3,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
526,서울특별시,은평구,서북병원,서울특별시 은평구 역촌동 산 31-1,1,0,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
527,서울특별시,은평구,서울특별시은평병원 주차장,서울특별시 은평구 백련산로 90,1,0,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
528,서울특별시,은평구,은평뉴타운우물골6단지,서울특별시 은평구 진관동 81,1,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
529,서울특별시,은평구,은평스카이뷰자이아파트,서울특별시 은평구 진관동 62,0,3,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
530,서울특별시,은평구,은평평화공원 공영주차장,서울특별시 은평구 녹번동 153-1,1,0,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
531,서울특별시,은평구,응암3동 공영주차장,"서울특별시 은평구 불광천길 436 (응암동, 응암공영주차장)",1,0,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
532,서울특별시,은평구,한국프라우드아파트,서울특별시 은평구 역촌동 9-54,0,1,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
533,서울특별시,종로구,SK렌터카 본사,서울특별시 종로구 관철동 7-3,1,2,"SM3 Z.E,테슬라"
534,서울특별시,종로구,경희궁의아침3단지 아파트,서울특별시 종로구 내수동 사직로8길 34,0,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
535,서울특별시,종로구,광화문스페이스본 아파트,서울특별시 종로구 사직동 사직로8길 4,1,3,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
536,서울특별시,종로구,국립현대미술관 서울관,서울특별시 종로구 소격동 165-10,2,0,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
537,서울특별시,종로구,동성빌라,서울특별시 종로구 구기동 비봉2길 32,0,1,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
538,서울특별시,종로구,명륜아남1차 아파트,서울특별시 종로구 명륜2가 창경궁로 265,1,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
539,서울특별시,종로구,무악현대 아파트,서울특별시 종로구 무악동 통일로 246-20,1,3,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
540,서울특별시,종로구,서울대학교병원 대한외래병동주차장,서울특별시 종로구 연건동 28-21,2,0,"SM3 Z.E,테슬라"
541,서울특별시,종로구,서울대학교병원 암병동 주차장,서울특별시 종로구 연건동 28-21,2,0,"SM3 Z.E,테슬라"
542,서울특별시,종로구,서울대학교병원 장례식장주차장,서울특별시 종로구 연건동 28-2,2,0,"SM3 Z.E,테슬라"
543,서울특별시,종로구,석탄회관,서울특별시 종로구 수송동 80-6,1,0,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
544,서울특별시,종로구,인왕산2차아이파크,서울특별시 종로구 무악동 통일로 246-20,0,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
545,서울특별시,종로구,종로센트레빌,서울특별시 종로구 숭인동 동망산길 47,1,0,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
546,서울특별시,종로구,창신두산 아파트,서울특별시 종로구 창신동 지봉로5길 7,1,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
547,서울특별시,종로구,창신쌍용2단지 아파트,서울특별시 종로구 창신동 낙산길 198,1,1,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
548,서울특별시,종로구,효성주얼리시티,서울특별시 종로구 인의동 종로 183,0,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
549,서울특별시,중구,LIG서울역리가아파트,서울특별시 중구 만리동1가 231,0,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
550,서울특별시,중구,국립중앙극장,서울특별시 중구 장충동2가 산 14-67,3,0,"SM3 Z.E,테슬라"
551,서울특별시,중구,남산롯데캐슬아이리스 아파트,서울특별시 중구 소공로 35,1,0,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
552,서울특별시,중구,남산센트럴자이,서울특별시 중구 충무로4가 퇴계로 235,0,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
553,서울특별시,중구,남산케이블카,서울특별시 중구 회현동1가 산 1-19,1,0,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
554,서울특별시,중구,남산타운 아파트,"서울특별시 중구 다산로 32 1동,21동,31동",2,6,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
555,서울특별시,중구,덕수궁 롯데캐슬,서울특별시 중구 순화동 서소문로9길 28,0,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
556,서울특별시,중구,동대문디자인플라자,서울특별시 중구 을지로7가 2-1,2,0,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
557,서울특별시,중구,롯데캐슬베네치아,서울특별시 중구 황학동 청계천로 400,2,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
558,서울특별시,중구,묵정공원 공영주차장,서울특별시 중구 충무로5가 21,2,0,"SM3 Z.E,테슬라"
559,서울특별시,중구,버티공영주차장,서울특별시 중구 신당동 432-1693,2,0,"SM3 Z.E,테슬라"
560,서울특별시,중구,서울역(한화역사),서울특별시 중구 봉래동2가 122,2,0,"SM3 Z.E,테슬라"
561,서울특별시,중구,서울전력관리처,서울특별시 중구 남산동3가 11-10,1,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
562,서울특별시,중구,서울직할,서울특별시 중구 남대문로 92,2,5,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
563,서울특별시,중구,신세계 본점,-,2,0,"SM3 Z.E,테슬라"
564,서울특별시,중구,쌍용남산플래티넘 아파트,서울특별시 중구 소공로 46,1,1,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
565,서울특별시,중구,약수동공영주차장,서울특별시 중구 신당동 349-234,2,0,"SM3 Z.E,테슬라"
566,서울특별시,중구,전국은행연합회,서울특별시 중구 명동1가 4-1,3,0,"SM3 Z.E,테슬라"
567,서울특별시,중구,한국관광공사 옆 노상 공영주차장,서울특별시 중구 다동 85-4,3,0,"레이EV,소울EV,닛산리프,아이오닉EV,BMW i3"
568,서울특별시,중랑구,동대문중랑지사,서울특별시 중랑구 동일로 862,0,5,"레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV"
569,서울특별시,중랑구,동대문중랑지사(공용),서울특별시 중랑구 묵동 181-4,1,1,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
570,서울특별시,중랑구,"면목두산2,3차 아파트",서울특별시 중랑구 면목동 1510,1,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
571,서울특별시,중랑구,"면목두산4,5단지 아파트",서울특별시 중랑구 면목동 1522-1,1,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
572,서울특별시,중랑구,면목두원 아파트,서울특별시 중랑구 면목동 1521,0,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
573,서울특별시,중랑구,묵동자이1단지 아파트,서울특별시 중랑구 묵동 164-4,1,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
574,서울특별시,중랑구,묵동자이2단지 아파트,서울특별시 중랑구 묵동 170-1,1,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
575,서울특별시,중랑구,브라운스톤태릉 아파트,서울특별시 중랑구 묵동 387,1,0,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
576,서울특별시,중랑구,상봉우정 아파트,서울특별시 중랑구 상봉동 496,1,1,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
577,서울특별시,중랑구,서울의료원,서울특별시 중랑구 신내동 316,2,0,"SM3 Z.E,테슬라"
578,서울특별시,중랑구,신내7단지진로아파트,서울특별시 중랑구 신내동 654,1,1,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
579,서울특별시,중랑구,신내LG쌍용아파트,서울특별시 중랑구 상봉동 484,1,1,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
580,서울특별시,중랑구,신내건영1차 아파트,서울특별시 중랑구 상봉동 1,0,1,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
581,서울특별시,중랑구,신내우디안1단지,서울특별시 중랑구 신내동 816,1,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
582,서울특별시,중랑구,신내테크노타운,서울특별시 중랑구 상봉동 485,1,0,"SM3 Z.E,테슬라"
583,서울특별시,중랑구,우림골목시장 주차장,-,1,0,"SM3 Z.E,테슬라"
584,서울특별시,중랑구,중랑숲리가 아파트,서울특별시 중랑구 망우동 583,1,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
585,서울특별시,중랑구,태릉시장 중화공영주차장,서울특별시 중랑구 중화동 73-6,2,0,"SM3 Z.E,테슬라"
586,서울특별시,중랑구,한일써너스빌 아파트,서울특별시 중랑구 상봉동 81-5,1,1,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
